経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建ぺい率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９
505265.635,130934.113,08201,000,025,2017,08201,000,025,水戸,茨城県　水戸市内原１丁目９６１番５,08201,259,10000000000000000,_,W2,101,_,012,010,02,0,市区町村道,西,0040,_,_,_,一般住宅のほか共同住宅等も見られる駅に近い住宅地域,内原,180,1中専,_,市街化,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,48500,48300,48300,48300,48300,48200,48100,48100,48100,47800,47300,46200,45400,44600,43800,43400,42200,40400,39800,39100,38500,38000,37600,37500,37500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1100000000,1000000000,2100000000,1010000000,2000000000,1000000000,1000000000,1000000000,1010000000,1000010000,1000000000,1000000000,1101000000,1001000000,10000000000000
505271.911,130940.458,08201,005,005,2017,08201,005,005,水戸,茨城県　水戸市内原１丁目７４番外,08201,377,11000000000000000,_,W2,101,_,010,025,02,0,市区町村道,南東,0210,_,背面道,_,低層店舗、事務所が見られる土地区画整理済の商業地域,内原,190,近商,_,市街化,_,_,80,200,false,00000000000000000000000000011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57800,56000,54200,53000,52200,51800,51600,51600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2000001000,1000000000,1111000000,1001000000,10000000000000
505289.702,129947.441,08230,000,004,2017,08230,000,004,かすみがうら,茨城県　かすみがうら市岩坪字田端１０９２番１,08230,847,10000000000000000,_,W2,100,_,010,020,02,0,市区町村道,南,0065,_,_,_,国道近接で住宅に農地も介在する集落地域,神立,11000,_,_,都計外,_,_,0,0,false,00000000000000000011111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,11100,10900,10700,10500,10300,10100,9900,9700,9600,9490,9210,8860,8700,8600,8450,8310,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,2100001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001101000,1001000000,10000000000000
505292.429,132422.471,08364,005,001,2017,08364,005,001,大子,茨城県　久慈郡大子町大字池田字森平１５８７番１,08364,803,00100000000000000,_,W1,100,_,015,010,01,0,国道,東,0170,_,_,_,低層郊外型店舗及び事業所等が建ち並ぶ路線商業地域,常陸大子,2100,_,_,非線引,_,_,60,200,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,20100,19300,18500,17700,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
505313.921,130216.673,08236,000,001,2017,08236,000,001,小美玉,茨城県　小美玉市小川字野中４１８番１０,08236,159,10000000000000000,_,W2,101,_,010,012,02,0,市区町村道,北西,0043,_,_,_,小規模住宅、作業所等が見られる郊外の住宅地域,高浜,7600,_,_,非線引,_,_,60,200,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,29700,29400,29400,29400,29100,28900,28700,28200,27100,25000,23300,21800,20500,20000,19500,19000,18000,17000,16100,15300,14800,14500,14300,14100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1010000000,1000000000,1000000000,1000000000,1000000000,1100000011,1000000000,1000000000,1000000011,1000000000,2100000000,1000011000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
505317.751,132443.459,08364,000,001,2017,08364,000,001,大子,茨城県　久慈郡大子町大字池田字中内６７５番５,08364,495,10000000000000000,_,W2,100,台形,010,010,02,0,市区町村道,北西,0055,_,_,_,農地の中に住宅が散在する既存の住宅地域,常陸大子,3100,_,_,非線引,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,16300,16300,16300,16100,16100,16100,15900,15700,15600,15600,15400,15000,14600,14400,14300,14200,14100,14000,13900,13500,13300,12600,12000,11500,11000,10500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1010000000,1000000011,1000000000,1000000000,1000000011,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000000,1001000000,1001000000,10000000000000
505334.315,131445.173,08310,000,001,2017,08310,000,001,城里,茨城県　東茨城郡城里町大字阿波山字天神前１３番４,08310,312,10000000000000000,_,W2,101,_,015,010,02,0,市区町村道,北東,0045,_,_,_,国道の背後で一般住宅、農家住宅が混在する住宅地域,常陸大宮,8000,_,_,都計外,_,_,0,0,false,00000000000000000000000000000000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,6340,6200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1001000000,10000000000000
505339.045,131529.966,08225,009,001,2017,08225,009,001,常陸大宮,茨城県　常陸大宮市工業団地６５７番,08225,34034,00000010000000000,_,_,100,_,010,020,00,0,市区町村道,南西,0140,_,_,_,中小規模の工場の多い中核工業団地地域,常陸大宮,4800,工専,_,非線引,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,19000,19000,19000,19000,18800,18600,18400,18200,17900,17000,16500,15200,14000,13000,12100,11500,10900,10300,9400,8870,8570,8340,8250,8170,8100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000001000,1000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1001100000,1001100000,10000000000000
505339.667,129441.680,08229,000,006,2017,08229,000,006,稲敷,茨城県　稲敷市神宮寺字前原６８番１,08229,984,10000000000000000,_,W2,101,台形,010,015,02,0,市区町村道,南,0045,_,_,_,農家住宅の中に一般住宅も見うけられる住宅地域,下総神崎,8000,_,_,非線引,_,_,60,200,false,00000000000011111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,17800,17300,17200,17100,16900,16500,16100,15400,14400,13700,13100,12000,11000,10100,9200,8400,7700,7300,7100,6950,6850,6830,6780,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,2000000000,1000000000,1110000011,1000000000,1000000000,1000000011,2100000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,1000001000,1000000000,1000001000,1001000000,1001000000,10000000000000
505344.194,131329.649,08310,000,002,2017,08310,000,002,城里,茨城県　東茨城郡城里町大字石塚字杉合１１４８番２,08310,310,10000000000000000,_,W2,101,台形,010,020,02,0,市区町村道,南,0060,_,_,_,一般住宅等の中に空地も見られる商店街に近い住宅地域,水戸,17000,1住居,_,非線引,_,_,60,200,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,34200,34200,34200,34200,34200,34200,34000,33700,33000,32000,31000,30000,29000,28300,28000,27000,25000,22600,20500,18700,17200,16200,15600,15200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000100,1000000000,1000000000,1000010000,1000000000,1000000000,1100000000,1000000000,1000000010,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
505346.124,130912.862,08201,000,034,2017,08201,000,034,水戸,茨城県　水戸市赤尾関町字上宿６５２番２,08201,272,10000000000000000,_,LS2,101,台形,012,010,02,0,市区町村道,北,0050,_,_,_,農地の多い農家住宅等が散在する住宅地域,内原,2200,_,_,調区,_,_,60,200,false,00000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,17400,17400,17400,17400,17400,17300,17200,17000,16900,16700,16600,16600,16500,16300,15800,15200,14600,14100,13800,13500,13100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2000000000,1000000000,1000000011,1000000000,1100000000,1000000011,2100000000,2000000000,1000010000,1000000000,1000000000,1000100000,1000000000,1000000000,2000000100,1000000000,1001000000,1001000000,10000000000000
505347.746,130488.747,08236,000,005,2017,08236,000,005,小美玉,茨城県　小美玉市西郷地字中原１６１９番,08236,1211,10000000000000000,_,W1,100,_,010,020,01,0,市区町村道,南,0075,_,_,_,農家住宅、一般住宅のほか、店舗等も見られる農家集落地域,羽鳥,8800,_,_,非線引,_,_,60,200,false,00000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,21800,21700,21600,21500,21200,20900,20600,20000,19300,18700,18200,17600,16900,15900,14900,14000,13500,13100,12900,12700,12500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000011,1100000000,1000000000,1000000011,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000000,1001000000,1001000000,10000000000000
505379.528,132328.613,08364,000,002,2017,08364,000,002,大子,茨城県　久慈郡大子町大字袋田字寺前１４９０番２,08364,494,10000000000000000,_,W2,100,_,010,010,02,0,市区町村道,東,0030,_,_,_,農地の中に住宅が散在する既存の住宅地域,袋田,900,_,_,都計外,_,_,0,0,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,15500,15300,15300,15300,15100,14900,14800,14800,14600,14300,14000,13800,13700,13600,13500,13400,13300,12900,12600,11900,11300,10800,10300,9840,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1010000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
505431.935,131284.307,08310,000,003,2017,08310,000,003,城里,茨城県　東茨城郡城里町大字那珂西字中妻台１３０４番２,08310,362,10000000000000000,_,W2,101,_,010,010,02,0,市区町村道,南東,0060,_,側道,北東,一般住宅、農家住宅等が見られる国道背後の住宅地域,水戸,14000,_,_,非線引,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,22000,22000,22000,22000,22000,22000,22000,22000,22000,21700,21200,20900,20700,20500,20300,20100,19800,19300,18000,16800,15800,14900,14200,13900,13700,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000011,1100000000,1000000000,1000010011,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
505434.466,131849.475,08225,000,002,2017,08225,000,002,常陸大宮,茨城県　常陸大宮市山方字猿内２８５０番３,08225,520,10000000000000000,_,W2,100,_,010,020,02,0,市区町村道,北西,0040,_,_,_,中規模の一般住宅を中心とする丘陵地の住宅地域,山方宿,900,_,_,都計外,_,_,0,0,false,11111111111111111111111111111111111,5850,5980,6100,6200,6300,6500,6700,6930,7150,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7220,7150,7110,7080,7050,7020,6950,6880,6720,6630,6570,6530,6500,6480,6460,1000000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000001000,1000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000000,1001000000,1001000000,10000000000000
505437.494,130473.292,08900,020,005,2017,00000,000,000,茨城（林）,茨城県　東茨城郡茨城町大字上雨ヶ谷字十三塚８１９番３,08900,5916,00000000000000010,_,_,000,_,000,000,00,0,市区町村道,_,0022,_,_,_,標高約３０ｍの平坦地で農地に隣接しクヌギ・檜等が混在する林地地域,羽鳥,11000,_,_,調区,_,_,0,0,false,00000000000000000000000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,40000000000000
505445.297,130243.021,08236,000,004,2017,08236,000,004,小美玉,茨城県　小美玉市外之内字北山２７０番７,08236,421,10000000000000000,_,W2,100,台形,010,010,02,0,都道府県道,東,0120,_,_,_,県道沿いに農家住宅、一般住宅、店舗等が混在する住宅地域,高浜,13000,_,_,非線引,_,_,60,200,false,00000000000000000011111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,9800,9600,9500,9450,9420,9400,9350,9250,8970,8610,8270,7930,7720,7630,7570,7510,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000011,1000000000,2100000000,1000001000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
505461.151,131619.819,08225,000,005,2017,08225,000,005,常陸大宮,茨城県　常陸大宮市姥賀町５５８番,08225,664,10000000000000000,_,W1,101,_,025,010,01,0,市区町村道,北,0080,_,_,_,空地の中に一般住宅が見られる住宅地域,常陸大宮,2000,1低専,_,非線引,_,_,40,80,false,00000000111111111111111111111111111,0,0,0,0,0,0,0,0,38500,39600,39700,39500,39200,38900,38300,37700,37200,36600,36100,35400,34500,33600,32800,32100,31500,30900,30300,29500,27800,27200,25700,24200,22900,21800,21100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2100010000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
505468.231,130676.803,08302,000,001,2017,00000,000,000,茨城,茨城県　東茨城郡茨城町大字越安字母畑１０７２番外,08302,683,10000000000000000,_,W2,100,台形,010,020,02,0,都道府県道,南,0055,_,_,_,農家住宅、一般住宅、農地が見られる県道沿いの農家集落地域,赤塚,10000,_,_,調区,_,_,60,200,false,00000000000000000000000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,40000000000000
505468.559,130962.107,08201,000,031,2017,00000,000,000,水戸,茨城県　水戸市河和田２丁目１８番１９,08201,259,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,東,0060,_,_,_,中規模一般住宅に共同住宅が見られる住宅地域,赤塚,1000,1中専,_,市街化,_,_,60,200,false,00000000000000000000000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,40000000000000
505470.510,131575.068,08225,005,001,2017,00000,000,000,常陸大宮,茨城県　常陸大宮市上町９０５番２外,08225,1193,01000000000000000,_,S2,101,_,020,010,02,0,国道,西,0240,_,_,_,中規模の店舗、事務所等の多い路線商業地域,常陸大宮,600,準住居,_,非線引,_,_,60,200,false,00000000000000000000000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,40000000000000
505478.582,130978.395,08201,000,035,2017,08201,000,035,水戸,茨城県　水戸市赤塚１丁目２０７３番６,08201,165,10000000000000000,_,W2,101,_,010,010,02,0,市区町村道,南,0053,_,_,_,一般住宅の中に工場等も見られる住宅地域,赤塚,700,準工,_,市街化,_,_,60,200,false,00000000000000000000000111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62000,61000,60000,57600,55100,52700,49100,46100,44200,43700,43400,43200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,2000000000,1000000000,1001000000,1001000000,10000000000000
